county_fips,industry_code,year,bls_annual_establishments,bls_annual_employment,bls_total_annual_wages
13053,1024,2022,46,1178,67406202
13055,1024,2022,25,96,4218249
13057,1024,2022,1429,7120,406819697
13059,1024,2022,595,5210,272223557
13061,1024,2022,4,25,2485940
13063,1024,2022,611,9369,401385498
13065,1024,2022,18,158,5565247
13067,1024,2022,6278,84078,7393236828
13069,1024,2022,91,1155,52032728
13071,1024,2022,117,650,24899682
13073,1024,2022,558,4649,212675695
13075,1024,2022,41,137,5382836
13077,1024,2022,541,4410,210916569
13079,1024,2022,19,65,5224036
13081,1024,2022,53,457,16609941
13083,1024,2022,30,155,6524951
13085,1024,2022,124,595,32156116
13087,1024,2022,65,662,32851619
13089,1024,2022,4651,46921,3991462149
13091,1024,2022,37,252,10821453
13093,1024,2022,18,109,5081478
13095,1024,2022,365,6050,282055209
13097,1024,2022,478,4686,239925774
13099,1024,2022,29,296,12205590
13103,1024,2022,138,1090,52959953
13105,1024,2022,54,189,8478708
13107,1024,2022,36,238,13196784
13109,1024,2022,33,282,10082541
13111,1024,2022,98,539,27253936
13113,1024,2022,832,4821,318035292
13115,1024,2022,322,3216,157887719
13117,1024,2022,1842,13267,990820190
13119,1024,2022,67,312,19133625
13121,1024,2022,14827,240214,28704663592
13123,1024,2022,93,359,16164284
13125,1024,2022,4,9,423906
13127,1024,2022,507,3803,198249546
13129,1024,2022,126,1861,73896847
13131,1024,2022,52,248,10027216
13133,1024,2022,85,500,43371705
13135,1024,2022,6523,70004,5487471512
13137,1024,2022,146,831,35404365
13139,1024,2022,838,10844,596707250
13141,1024,2022,4,10,571319
13143,1024,2022,55,270,13007825
13145,1024,2022,90,294,13180899
13147,1024,2022,73,638,33374813
13149,1024,2022,13,105,4658952
13151,1024,2022,784,9637,414815324
13153,1024,2022,581,6588,458026459
13155,1024,2022,15,170,6935321
13157,1024,2022,278,2701,116861343
13159,1024,2022,24,164,6389880
13161,1024,2022,21,325,14477543
13163,1024,2022,33,457,26265578
13165,1024,2022,11,0,0
13167,1024,2022,11,57,3476433
13169,1024,2022,45,381,20289958
13171,1024,2022,35,155,5954717
13173,1024,2022,10,14,639365
13175,1024,2022,134,1802,87278722
13177,1024,2022,82,1317,62026458
13179,1024,2022,123,879,38723226
13181,1024,2022,18,54,1867353
13183,1024,2022,9,32,1087738
13185,1024,2022,465,3360,159758723
13187,1024,2022,88,1048,69126363
13189,1024,2022,46,350,13273696
13191,1024,2022,27,102,5643917
13193,1024,2022,10,43,1845734
13195,1024,2022,50,400,19696845
13197,1024,2022,7,25,1048535
13199,1024,2022,33,176,7551653
13201,1024,2022,19,71,2346405
13205,1024,2022,37,253,9497548
13207,1024,2022,95,1197,54116378
13209,1024,2022,13,74,3633795
13211,1024,2022,81,526,24375566
13213,1024,2022,49,210,10567879
13215,1024,2022,855,12872,698729954
13217,1024,2022,271,2607,114472460
13219,1024,2022,285,2201,145056283
13221,1024,2022,38,159,5138355
13223,1024,2022,476,2177,109733972
13225,1024,2022,80,645,28597672
13227,1024,2022,124,440,24473484
13229,1024,2022,41,210,9826668
13231,1024,2022,42,248,11240161
13233,1024,2022,90,396,19158692
13235,1024,2022,31,128,6449157
13237,1024,2022,82,510,26160920
13239,1024,2022,2,0,0
13241,1024,2022,71,292,12355552
13243,1024,2022,14,46,1723250
13245,1024,2022,885,13831,721241836
13247,1024,2022,369,3375,213353300
13249,1024,2022,6,10,422056
13251,1024,2022,23,116,3919230
13253,1024,2022,18,117,5842928
13255,1024,2022,196,3413,141620911
13257,1024,2022,76,615,47324351
13259,1024,2022,8,0,0
13261,1024,2022,74,752,29557565
13263,1024,2022,9,17,559239
13265,1024,2022,1,0,0
13267,1024,2022,35,376,16262104
13269,1024,2022,29,102,8182206
13271,1024,2022,15,311,14804569
13273,1024,2022,18,39,1776755
13275,1024,2022,226,2199,105656139
13277,1024,2022,125,1807,64338304
13279,1024,2022,93,1137,37484847
13281,1024,2022,36,199,10883865
13283,1024,2022,7,9,329759
13285,1024,2022,245,5213,208669554
13287,1024,2022,15,59,4452376
13289,1024,2022,12,65,2018071
13291,1024,2022,81,750,51728540
13293,1024,2022,61,302,13970283
13295,1024,2022,99,618,27514024
13297,1024,2022,353,1813,92089614
13299,1024,2022,92,808,35121421
13301,1024,2022,7,43,1914344
13303,1024,2022,39,777,58064566
13305,1024,2022,65,392,17857044
13307,1024,2022,4,0,0
13309,1024,2022,7,314,13442608
13311,1024,2022,103,359,15334358
13313,1024,2022,342,6133,399442531
13315,1024,2022,10,58,2359433
13317,1024,2022,21,113,4694059
13319,1024,2022,15,0,0
13321,1024,2022,35,160,5115021
13999,1024,2022,11957,84218,7213827969
15001,1024,2022,1220,6436,336539744
15003,1024,2022,6229,56912,4306950496
15007,1024,2022,527,2882,160936511
15009,1024,2022,1287,7122,415176190
15999,1024,2022,126,221,34943456
16001,1024,2022,5158,45815,3489121230
16003,1024,2022,25,45,3877926
16005,1024,2022,430,3809,207310070
16007,1024,2022,29,325,15231799
16009,1024,2022,35,105,7398104
16011,1024,2022,162,635,26575485
16013,1024,2022,402,1603,113653440
16015,1024,2022,36,48,2204618
16017,1024,2022,354,1143,77234357
16019,1024,2022,874,6776,425205920
16021,1024,2022,74,271,11724542
16023,1024,2022,30,8404,937334341
16025,1024,2022,11,21,2334749
16027,1024,2022,1118,6798,342557207
16029,1024,2022,42,196,11723348
16031,1024,2022,109,695,30345438
16033,1024,2022,7,8,894538
16035,1024,2022,34,131,9589609
16037,1024,2022,29,68,3726344
16039,1024,2022,95,269,11874883
16041,1024,2022,70,262,16496507
16043,1024,2022,46,186,8645824
16045,1024,2022,82,258,12132179
16047,1024,2022,48,158,9469335
16049,1024,2022,59,152,6784526
16051,1024,2022,119,551,35868264
16053,1024,2022,75,568,30720984
16055,1024,2022,1298,6806,416693150
16057,1024,2022,175,1045,70508594
16059,1024,2022,54,171,14143296
16061,1024,2022,19,64,3815402
16063,1024,2022,17,80,3140575
16065,1024,2022,234,2246,81960404
16067,1024,2022,71,242,9381800
16069,1024,2022,169,1058,46733665
16071,1024,2022,16,25,1374655
16073,1024,2022,32,176,12730233
16075,1024,2022,102,700,34131795
16077,1024,2022,28,62,3612462
16079,1024,2022,50,265,14163157
16081,1024,2022,129,635,38049177
16083,1024,2022,504,4327,188554714
16085,1024,2022,115,251,17972605
16087,1024,2022,36,100,4356213
16999,1024,2022,5335,8343,825719707
17001,1024,2022,242,1772,100890541
17003,1024,2022,9,17,582040
17005,1024,2022,32,0,0
17007,1024,2022,125,1287,46476511
17009,1024,2022,13,64,3010126
17011,1024,2022,72,420,17894275
17013,1024,2022,5,15,430807
17015,1024,2022,32,146,6434487
17017,1024,2022,20,357,16860654
17019,1024,2022,669,7837,475756683
17021,1024,2022,71,375,13979166
17023,1024,2022,29,115,5055250
17025,1024,2022,20,104,3484335
17027,1024,2022,84,499,21905347
17029,1024,2022,127,3543,149759574
17031,1024,2022,29536,475063,49578904740
17033,1024,2022,43,419,24387007
17035,1024,2022,14,23,767731
17037,1024,2022,270,2534,104222332
17039,1024,2022,33,633,47887738
17041,1024,2022,43,206,7489171
17043,1024,2022,7652,131577,11979800379
17045,1024,2022,31,140,6729907
17047,1024,2022,14,44,1313446
17049,1024,2022,119,1066,50382456
17051,1024,2022,34,288,11944638
17053,1024,2022,28,460,21444707
17055,1024,2022,76,484,27780432
17057,1024,2022,55,305,14236112
17059,1024,2022,12,53,2242811
17061,1024,2022,20,127,5671049
17063,1024,2022,157,978,68321280
17065,1024,2022,16,46,1866925
17067,1024,2022,40,250,18369668
17069,1024,2022,2,0,0
17071,1024,2022,11,51,2349164
17073,1024,2022,97,774,49659605
17075,1024,2022,53,204,8105881
17077,1024,2022,143,1566,101530480
17079,1024,2022,13,31,1039386
17081,1024,2022,89,1094,62640508
17083,1024,2022,46,340,19545863
17085,1024,2022,85,492,33039105
17087,1024,2022,21,172,7097754
17089,1024,2022,2565,34337,1937278790
17091,1024,2022,262,3900,146413366
17093,1024,2022,408,2157,114735720
17095,1024,2022,103,751,34287700
17097,1024,2022,4660,58337,5677774484
17099,1024,2022,270,3368,155338952
17101,1024,2022,21,114,4524497
17103,1024,2022,64,502,30517521
17105,1024,2022,76,447,15735625
17107,1024,2022,37,276,13761346
17109,1024,2022,55,292,11655414
17111,1024,2022,1494,11098,650768853
17113,1024,2022,522,7991,489983986
17115,1024,2022,278,2206,125371638
17117,1024,2022,73,345,21442176
17119,1024,2022,802,10430,583462319
17121,1024,2022,84,438,20360606
17123,1024,2022,18,18,663414
17125,1024,2022,20,54,2097782
17127,1024,2022,16,62,2707456
17129,1024,2022,27,131,5209184
17131,1024,2022,24,159,7275904
17133,1024,2022,144,1068,50773574
17135,1024,2022,46,283,15247378
17137,1024,2022,65,686,40360174
17139,1024,2022,28,177,9537557
17141,1024,2022,123,856,52222559
17143,1024,2022,674,17963,1290860244
17145,1024,2022,32,99,5101094
17147,1024,2022,44,144,9022612
17149,1024,2022,26,92,4770791
17151,1024,2022,3,4,303378
17153,1024,2022,7,59,3501028
17155,1024,2022,14,137,18173497
17157,1024,2022,46,283,12004055
17159,1024,2022,35,115,3951413
17161,1024,2022,393,9370,670370429
17163,1024,2022,811,10387,837118713
17165,1024,2022,51,289,13312648
17167,1024,2022,851,10568,653412986
17169,1024,2022,14,29,1098785
17171,1024,2022,6,21,416628
17173,1024,2022,42,334,19184367
17175,1024,2022,13,32,1549049
17177,1024,2022,126,1536,72375181
17179,1024,2022,363,3254,213496055
17181,1024,2022,38,136,5156965
17183,1024,2022,133,1788,108684764
17185,1024,2022,27,137,6922920
17187,1024,2022,30,204,7379586
17189,1024,2022,43,547,21648581
17191,1024,2022,31,0,0
17193,1024,2022,21,151,8815129
17195,1024,2022,105,1603,72444843
17197,1024,2022,2835,29330,1618792171
17199,1024,2022,182,1896,73203804
17201,1024,2022,866,11401,587444894
17203,1024,2022,89,590,25016186
17999,1024,2022,21922,95871,10028791214
18001,1024,2022,85,1046,47012653
18003,1024,2022,1815,20471,1177169813
18005,1024,2022,349,4998,308964610
18007,1024,2022,13,57,2666215
18009,1024,2022,26,0,0
18011,1024,2022,496,4709,278671159
18013,1024,2022,49,215,11117944
18015,1024,2022,46,317,13368166
18017,1024,2022,81,759,34304842
18019,1024,2022,520,5525,334114181
18021,1024,2022,55,200,9939498
18023,1024,2022,67,422,21907967
18025,1024,2022,15,26,998524
18027,1024,2022,90,769,43402712
18029,1024,2022,185,811,42905871
18031,1024,2022,78,1805,89392314
18033,1024,2022,152,1234,81239900
18035,1024,2022,324,4401,248590138
18037,1024,2022,155,1413,81331572
18039,1024,2022,618,9828,1059221911
18041,1024,2022,45,185,9813545
18043,1024,2022,371,3102,165346261
18045,1024,2022,41,125,5096305
18047,1024,2022,37,479,16344015
18049,1024,2022,34,0,16835
18051,1024,2022,101,1739,72234644
18053,1024,2022,141,2140,103072498
18055,1024,2022,69,452,21742509
18057,1024,2022,3280,30136,2501463486
18059,1024,2022,372,3822,195079902
18061,1024,2022,87,338,17707261
18063,1024,2022,766,9070,437593721
18065,1024,2022,103,715,37111123
18067,1024,2022,238,1832,77044844
18069,1024,2022,114,882,40665626
18071,1024,2022,107,1396,68620317
18073,1024,2022,100,683,25394215
18075,1024,2022,36,233,8546620
18077,1024,2022,76,636,24247086
18079,1024,2022,48,407,18044404
18081,1024,2022,701,5249,296666147
18083,1024,2022,87,853,33937194
18085,1024,2022,313,2419,127912696
18087,1024,2022,81,484,20549709
18089,1024,2022,1953,19254,1074767117
18091,1024,2022,342,2714,128913530
18093,1024,2022,126,1063,59428941
18095,1024,2022,374,3076,124343442
18097,1024,2022,6237,109514,7949672846
18099,1024,2022,132,1101,50897351
18101,1024,2022,55,1164,85282830
18103,1024,2022,67,242,12865747
18105,1024,2022,648,5217,350977888
18107,1024,2022,93,685,29448738
18109,1024,2022,215,1240,54938033
18111,1024,2022,31,233,12635691
18113,1024,2022,107,1226,54175277
18115,1024,2022,12,69,2161554
18117,1024,2022,40,165,6697705
18119,1024,2022,33,275,24595954
18121,1024,2022,35,334,11850569
18123,1024,2022,46,270,15567276
18125,1024,2022,26,151,7874043
18127,1024,2022,749,5348,316329710
18129,1024,2022,80,881,44442954
18131,1024,2022,34,172,8646448
18133,1024,2022,103,519,27191980
18135,1024,2022,66,402,19477119
18137,1024,2022,90,1091,121644288
18139,1024,2022,43,263,14352565
18141,1024,2022,1112,11924,726142357
18143,1024,2022,48,243,8638947
18145,1024,2022,127,1204,53777782
18147,1024,2022,56,333,16479031
18149,1024,2022,30,444,22674005
18151,1024,2022,130,1745,79352392
18153,1024,2022,44,163,7447629
18155,1024,2022,22,32,1454181
18157,1024,2022,726,8913,437892649
18159,1024,2022,46,224,15244485
18161,1024,2022,15,36,1200128
18163,1024,2022,843,14713,929139213
18165,1024,2022,27,99,4348553
18167,1024,2022,346,3085,131405477
18169,1024,2022,90,674,38977375
18171,1024,2022,20,91,3386720
18173,1024,2022,239,1291,78357951
18175,1024,2022,59,361,13092825
18177,1024,2022,190,2161,100520697
18179,1024,2022,72,426,20501607
18181,1024,2022,77,429,18419911
18183,1024,2022,100,565,31884017
18999,1024,2022,9443,8,627058
19001,1024,2022,49,198,11017632
19003,1024,2022,16,30,1723758
19005,1024,2022,38,132,5257370
19007,1024,2022,54,199,8158904
19009,1024,2022,28,111,7924389
19011,1024,2022,77,407,20898302
19013,1024,2022,666,6107,364490214
19015,1024,2022,100,648,52772189
19017,1024,2022,98,433,28373601
19019,1024,2022,58,305,15015791
19021,1024,2022,68,480,24029894
19023,1024,2022,49,248,13789026
19025,1024,2022,29,69,3225357
19027,1024,2022,107,430,20876391
19029,1024,2022,74,323,17860998
19031,1024,2022,70,438,26094301
19033,1024,2022,263,2036,112775035
19035,1024,2022,52,262,16919816
19037,1024,2022,32,247,27454304
19039,1024,2022,26,100,4890704
19041,1024,2022,86,710,39551569
19043,1024,2022,52,274,18839478
19045,1024,2022,211,1556,66183225
19047,1024,2022,48,227,10186523
19049,1024,2022,788,4384,318428952
19051,1024,2022,28,111,4607084
19053,1024,2022,16,51,2509959
19055,1024,2022,76,292,16191862
19057,1024,2022,218,1471,91017680
19059,1024,2022,156,1774,76487579
19061,1024,2022,656,4635,329756793
19063,1024,2022,31,149,10565330
19065,1024,2022,70,264,12619111
19067,1024,2022,55,273,15059920
19069,1024,2022,44,368,22833064
19071,1024,2022,35,208,11409928
19073,1024,2022,48,214,11831719
19075,1024,2022,47,193,10812969
19077,1024,2022,55,207,18824472
19079,1024,2022,50,222,14509027
19081,1024,2022,39,200,10257573
19083,1024,2022,78,497,39143979
19085,1024,2022,54,200,11917832
19087,1024,2022,68,537,47458831
19089,1024,2022,34,164,6669835
19091,1024,2022,37,170,9160427
19093,1024,2022,29,109,6352521
19095,1024,2022,143,413,23259007
19097,1024,2022,82,211,12238292
19099,1024,2022,155,739,38531062
19101,1024,2022,237,724,51426998
19103,1024,2022,1143,6015,424908896
19105,1024,2022,67,231,13740836
19107,1024,2022,31,60,3663234
19109,1024,2022,66,311,17045915
19111,1024,2022,139,895,41696108
19113,1024,2022,1660,14731,995926082
19115,1024,2022,35,304,27749631
19117,1024,2022,30,79,3581565
19119,1024,2022,46,223,25617534
19121,1024,2022,95,391,26833016
19123,1024,2022,74,304,17832076
19125,1024,2022,165,765,46482105
19127,1024,2022,128,993,45692946
19129,1024,2022,77,322,23593045
19131,1024,2022,26,160,14950074
19133,1024,2022,32,102,5312488
19135,1024,2022,35,497,37311571
19137,1024,2022,48,152,7408765
19139,1024,2022,193,3395,266516379
19141,1024,2022,65,257,14076100
19143,1024,2022,19,84,4170269
19145,1024,2022,59,378,18894725
19147,1024,2022,26,96,4355323
19149,1024,2022,95,941,85874020
19151,1024,2022,27,58,2689328
19153,1024,2022,5094,47225,3999019740
19155,1024,2022,480,3136,202319775
19157,1024,2022,106,438,25273715
19159,1024,2022,12,38,1914063
19161,1024,2022,31,60,2906344
19163,1024,2022,1163,10760,730756519
19165,1024,2022,51,293,18160431
19167,1024,2022,192,971,52723818
19169,1024,2022,709,4973,444835766
19171,1024,2022,51,232,11039929
19173,1024,2022,19,47,1724419
19175,1024,2022,57,362,14468443
19177,1024,2022,21,48,2082164
19179,1024,2022,120,1065,52104210
19181,1024,2022,269,815,55327852
19183,1024,2022,90,280,13665403
19185,1024,2022,16,103,6684731
19187,1024,2022,153,977,65839876
19189,1024,2022,51,222,11522375
19191,1024,2022,102,690,37839578
19193,1024,2022,545,4778,237668878
19195,1024,2022,21,53,1778408
19197,1024,2022,60,210,11299586
19999,1024,2022,116,2245,165415795
20001,1024,2022,37,140,5776357
20003,1024,2022,22,54,3717019
20005,1024,2022,53,218,11040232
20007,1024,2022,24,49,2345744
20009,1024,2022,100,812,47300479
20011,1024,2022,62,264,12991724
20013,1024,2022,33,185,10417244
20015,1024,2022,286,1244,78285516
20017,1024,2022,7,22,848944
20019,1024,2022,9,16,531009
20021,1024,2022,70,399,36101414
20023,1024,2022,13,29,1493560
20025,1024,2022,11,34,1821312
20027,1024,2022,34,134,5820414
20029,1024,2022,37,167,8052441
20031,1024,2022,39,200,20654034
20033,1024,2022,6,13,667990
20035,1024,2022,112,777,28379508
20037,1024,2022,153,1204,59121218
20039,1024,2022,14,62,2591223
20041,1024,2022,65,275,11378669
20043,1024,2022,25,101,5156783
20045,1024,2022,879,4990,309437991
20047,1024,2022,10,42,1826806
20049,1024,2022,8,18,932622
20051,1024,2022,143,964,60013789
20053,1024,2022,26,139,8787297
20055,1024,2022,107,756,36770313
20057,1024,2022,100,1189,56519543
20059,1024,2022,100,711,32683675
20061,1024,2022,171,1482,83281651
20063,1024,2022,13,17,784373
20065,1024,2022,13,23,1502728
20067,1024,2022,19,118,5977428
20069,1024,2022,37,160,10759268
20071,1024,2022,4,17,840955
20073,1024,2022,19,79,4177999
20075,1024,2022,7,70,2899407
20077,1024,2022,25,112,6715374
20079,1024,2022,123,516,26988532
20081,1024,2022,15,30,1172097
20083,1024,2022,7,27,865177
20085,1024,2022,37,109,4551251
20087,1024,2022,69,431,25183189
20089,1024,2022,9,14,433873
20091,1024,2022,8568,78135,7071390977
20093,1024,2022,10,33,2182510
20095,1024,2022,24,58,3023183
20097,1024,2022,9,1,34217
20099,1024,2022,62,330,20437485
20101,1024,2022,9,24,614937
20103,1024,2022,376,2151,146111926
20105,1024,2022,14,47,3020521
20107,1024,2022,28,63,3457212
20109,1024,2022,12,24,762456
20111,1024,2022,126,947,45087082
20113,1024,2022,145,1115,72740553
20115,1024,2022,32,144,7942179
20117,1024,2022,52,226,9776307
20119,1024,2022,21,51,3433666
20121,1024,2022,194,788,56523660
20123,1024,2022,20,9,352136
20125,1024,2022,120,1021,47613633
20127,1024,2022,21,70,3468477
20129,1024,2022,13,1,107649
20131,1024,2022,51,276,11952223
20133,1024,2022,61,230,11059578
20135,1024,2022,12,50,2866231
20137,1024,2022,25,84,4739479
20139,1024,2022,47,218,9496201
20141,1024,2022,19,125,6550210
20143,1024,2022,21,55,2415096
20145,1024,2022,20,79,2671249
20147,1024,2022,26,126,4813338
20149,1024,2022,127,757,42375806
20151,1024,2022,47,234,12853522
20153,1024,2022,9,22,994777
20155,1024,2022,275,2794,138387697
20157,1024,2022,17,68,2863590
20159,1024,2022,35,301,14038501
20161,1024,2022,462,2749,167920716
20163,1024,2022,17,63,3167947
20165,1024,2022,10,26,1048009
20167,1024,2022,30,121,5392880
20169,1024,2022,260,3591,183607338
20171,1024,2022,26,81,2884758
20173,1024,2022,3064,33332,2507752708
20175,1024,2022,56,433,20390839
20177,1024,2022,1233,13009,826730940
20179,1024,2022,9,40,1329398
20181,1024,2022,32,125,6587485
20183,1024,2022,15,55,3090148
20185,1024,2022,20,79,4961871
20187,1024,2022,6,14,451038
20189,1024,2022,17,120,9210246
20191,1024,2022,91,262,18838619
20193,1024,2022,45,204,11156347
20195,1024,2022,12,18,840318
20197,1024,2022,18,47,2669061
20199,1024,2022,8,30,1550019
20201,1024,2022,24,150,7506775
20203,1024,2022,6,14,619771
20205,1024,2022,26,56,3098816
20207,1024,2022,3,2,101922
20209,1024,2022,743,10102,553499301
20999,1024,2022,499,6083,507125348
21001,1024,2022,48,253,9148759
21003,1024,2022,56,564,18781089
21005,1024,2022,78,163,9614171
21007,1024,2022,32,180,15863903
21009,1024,2022,140,719,35921687
21011,1024,2022,26,240,17141070
21013,1024,2022,63,176,8859219
21015,1024,2022,1239,14995,880087400
21017,1024,2022,88,307,16934729
21019,1024,2022,238,2289,128250578
