county_fips,year,bls_labor_force,bls_employed
6107,2021,200785,179494
6109,2021,20058,18601
6111,2021,406566,381392
6113,2021,106426,100109
6115,2021,30911,28306
8001,2021,277847,260499
8003,2021,8075,7593
8005,2021,369326,347843
8007,2021,6919,6554
8009,2021,2033,1986
8011,2021,1768,1651
8013,2021,197273,188538
8014,2021,41430,39535
8015,2021,9644,9218
8017,2021,1059,1033
8019,2021,6058,5720
8021,2021,3903,3702
8023,2021,1793,1678
8025,2021,1384,1306
8027,2021,2226,2130
8029,2021,13634,12854
8031,2021,429780,404326
8033,2021,1118,1062
8035,2021,202037,193618
8037,2021,34515,32848
8039,2021,15566,14960
8041,2021,353414,333220
8043,2021,14878,13763
8045,2021,30378,28830
8047,2021,3899,3661
8049,2021,9134,8716
8051,2021,11177,10728
8053,2021,422,406
8055,2021,2543,2324
8057,2021,949,915
8059,2021,336123,319017
8061,2021,923,891
8063,2021,4062,3932
8065,2021,4655,4432
8067,2021,30300,28617
8069,2021,207134,197282
8071,2021,6179,5745
8073,2021,2236,2134
8075,2021,10343,9851
8077,2021,76799,72302
8079,2021,442,418
8081,2021,6876,6520
8083,2021,12445,11696
8085,2021,21128,19976
8087,2021,15400,14586
8089,2021,7959,7435
8091,2021,2556,2430
8093,2021,11344,10867
8095,2021,2398,2324
8097,2021,10498,9871
8099,2021,5981,5689
8101,2021,77154,70974
8103,2021,2794,2627
8105,2021,5289,4922
8107,2021,15192,14494
8109,2021,3343,3134
8111,2021,565,543
8113,2021,5396,5097
8115,2021,1133,1088
8117,2021,21211,20288
8119,2021,13176,12515
8121,2021,2714,2620
8123,2021,166304,156666
8125,2021,5440,5279
9001,2021,462307,433514
9003,2021,465207,434149
9005,2021,100853,95177
9007,2021,90374,85564
9009,2021,450375,420297
9011,2021,128510,119592
9013,2021,83229,78861
9015,2021,61314,57388
10001,2021,80995,75841
10003,2021,301478,285111
10005,2021,111155,105672
11001,2021,377737,352029
12001,2021,137830,132540
12003,2021,12100,11637
12005,2021,85542,82138
12007,2021,10762,10301
12009,2021,289016,277025
12011,2021,1029880,978952
12013,2021,4823,4598
12015,2021,73271,69982
12017,2021,47534,44780
12019,2021,108108,104188
12021,2021,180781,173957
12023,2021,29290,27932
12027,2021,13592,13013
12029,2021,5825,5561
12031,2021,492434,470041
12033,2021,145321,138590
12035,2021,48392,46092
12037,2021,4701,4517
12039,2021,18592,17540
12041,2021,7256,6976
12043,2021,4953,4736
12045,2021,5258,5062
12047,2021,4192,3937
12049,2021,8834,8395
12051,2021,15307,14325
12053,2021,73653,69825
12055,2021,35146,33044
12057,2021,770606,737239
12059,2021,6907,6615
12061,2021,65481,62328
12063,2021,17084,16280
12065,2021,5544,5302
12067,2021,2803,2689
12069,2021,159486,151886
12071,2021,358017,342740
12073,2021,154908,148276
12075,2021,16815,16040
12077,2021,2597,2484
12079,2021,7665,7277
12081,2021,180190,172818
12083,2021,142765,135609
12085,2021,73467,70770
12086,2021,1315586,1242688
12087,2021,45872,44480
12089,2021,42767,41260
12091,2021,99417,96009
12093,2021,17295,16551
12095,2021,742676,704238
12097,2021,186100,174483
12099,2021,733220,700893
12101,2021,246924,235791
12103,2021,487896,467997
12105,2021,327390,309533
12107,2021,27539,25862
12109,2021,142432,137978
12111,2021,150432,142911
12113,2021,84714,81680
12115,2021,189065,181481
12117,2021,245205,235031
12119,2021,34873,32977
12121,2021,17294,16495
12123,2021,8069,7650
12125,2021,4483,4309
12127,2021,255678,243617
12129,2021,15383,14879
12131,2021,33787,32560
12133,2021,9559,9119
13001,2021,9268,8935
13003,2021,4415,4284
13005,2021,4809,4651
13007,2021,1121,1066
13009,2021,17555,16702
13011,2021,10265,10001
13013,2021,42008,40766
13015,2021,51121,49313
13017,2021,5538,5243
13019,2021,7607,7319
13021,2021,66695,63306
13023,2021,4585,4348
13025,2021,7233,6964
13027,2021,6733,6477
13029,2021,19755,19178
13031,2021,37858,36289
13033,2021,9069,8537
13035,2021,11101,10696
13037,2021,2204,2114
13039,2021,21426,20733
13043,2021,5981,5798
13045,2021,55987,53911
13047,2021,32718,31799
13049,2021,4933,4774
13051,2021,142815,136632
13053,2021,1898,1811
13055,2021,9437,8984
13057,2021,139044,135364
13059,2021,58275,56010
13061,2021,876,789
13063,2021,139603,130752
13065,2021,3016,2926
13067,2021,421931,408135
13069,2021,18672,17903
13071,2021,22074,21351
13073,2021,75787,73694
13075,2021,8130,7848
13077,2021,76009,73451
13079,2021,5432,5225
13081,2021,9999,9137
13083,2021,7881,7668
13085,2021,13079,12724
13087,2021,11395,10976
13089,2021,399247,381058
13091,2021,6952,6652
13093,2021,4910,4543
13095,2021,36994,34651
13097,2021,73771,70569
13099,2021,4322,4107
13101,2021,1874,1821
13103,2021,33040,32056
13105,2021,7779,7401
13107,2021,8634,8181
13109,2021,5107,4925
13111,2021,11694,11356
13113,2021,58021,56316
13115,2021,43311,41687
13117,2021,126707,123515
13119,2021,9939,9565
13121,2021,567128,541109
13123,2021,12269,11889
13125,2021,1240,1206
13127,2021,38853,37374
13129,2021,28614,27684
13131,2021,10951,10602
13133,2021,7207,6935
13135,2021,490748,473609
13137,2021,18422,17757
13139,2021,104084,101262
13141,2021,2501,2343
13143,2021,12716,12266
13145,2021,16755,16266
13147,2021,11581,11126
13149,2021,5225,5021
13151,2021,118339,113384
13153,2021,70943,68314
13155,2021,3540,3378
13157,2021,41953,40924
13159,2021,7045,6817
13161,2021,6080,5836
13163,2021,6640,6315
13165,2021,3178,3026
13167,2021,4110,3962
13169,2021,13413,12989
13171,2021,8228,7881
13173,2021,3800,3651
13175,2021,19628,18779
13177,2021,14986,14515
13179,2021,26119,25072
13181,2021,3525,3382
13183,2021,8395,8135
13185,2021,51007,48900
13187,2021,17517,17032
13189,2021,8472,8027
13191,2021,6075,5849
13193,2021,4662,4357
13195,2021,13395,12976
13197,2021,3234,3114
13199,2021,8862,8402
13201,2021,2791,2706
13205,2021,8176,7760
13207,2021,12901,12490
13209,2021,3808,3648
13211,2021,9490,9180
13213,2021,15312,14644
13215,2021,75992,71972
13217,2021,53257,50917
13219,2021,19981,19529
13221,2021,6922,6719
13223,2021,89125,86423
13225,2021,11943,11362
13227,2021,15494,15056
13229,2021,8600,8329
13231,2021,8957,8701
13233,2021,18366,17705
13235,2021,4009,3856
13237,2021,8620,8271
13239,2021,763,726
13241,2021,7519,7280
13243,2021,2358,2234
13245,2021,83574,79122
13247,2021,44444,42407
13249,2021,2123,2042
13251,2021,5075,4790
13253,2021,3071,2955
13255,2021,28889,27547
13257,2021,10390,9936
13259,2021,2543,2446
13261,2021,12254,11553
13263,2021,2772,2646
13265,2021,533,506
13267,2021,9503,9192
13269,2021,2889,2713
13271,2021,3710,3447
13273,2021,3527,3304
13275,2021,17358,16621
13277,2021,21013,20283
13279,2021,12014,11469
13281,2021,4020,3857
13283,2021,2617,2503
13285,2021,37044,35410
13287,2021,3252,3044
13289,2021,2758,2613
13291,2021,11066,10760
13293,2021,11549,11081
13295,2021,30617,29630
13297,2021,46823,45319
13299,2021,15365,14795
13301,2021,2674,2548
13303,2021,6845,6503
13305,2021,11812,11364
13307,2021,989,944
13309,2021,1621,1531
13311,2021,16538,16111
13313,2021,42901,41192
13315,2021,2709,2577
13317,2021,3643,3472
13319,2021,3640,3487
13321,2021,8782,8426
15001,2021,93904,88505
15003,2021,452683,427572
15007,2021,36215,33295
15009,2021,87392,80779
16001,2021,271828,263088
16003,2021,1905,1785
16005,2021,42819,41298
16007,2021,2732,2642
16009,2021,4293,4061
16011,2021,22994,22235
16013,2021,13115,12647
16015,2021,3914,3710
16017,2021,21858,20825
16019,2021,61411,59648
16021,2021,5482,5241
16023,2021,1132,1083
16025,2021,531,511
16027,2021,111134,106780
16029,2021,3589,3469
16031,2021,11825,11469
16033,2021,458,445
16035,2021,3396,3189
16037,2021,2153,2053
16039,2021,12129,11677
16041,2021,6908,6727
16043,2021,7687,7458
16045,2021,8353,8003
16047,2021,7926,7668
16049,2021,7267,6924
16051,2021,14654,14253
16053,2021,11742,11336
16055,2021,84312,80740
16057,2021,19913,19249
16059,2021,4041,3836
16061,2021,1655,1562
16063,2021,2371,2259
16065,2021,23320,22801
16067,2021,11479,11113
16069,2021,21256,20566
16071,2021,2267,2204
16073,2021,5361,5125
16075,2021,11315,10847
16077,2021,3772,3620
16079,2021,5726,5362
16081,2021,7104,6896
16083,2021,43875,42348
16085,2021,6193,5880
16087,2021,4525,4320
17001,2021,30993,29740
17003,2021,1831,1682
17005,2021,7470,7121
17007,2021,24956,22770
17009,2021,3004,2923
17011,2021,16380,15546
17013,2021,2177,2071
17015,2021,7529,7197
17017,2021,5674,5385
17019,2021,108559,103107
17021,2021,13371,12621
17023,2021,7302,6919
17025,2021,5915,5575
17027,2021,19872,19159
17029,2021,22822,21621
17031,2021,2597767,2416765
17033,2021,8404,7965
17035,2021,5928,5674
17037,2021,53143,50067
17039,2021,7103,6743
17041,2021,10138,9747
17043,2021,500812,478123
17045,2021,8935,8558
17047,2021,2534,2396
17049,2021,19470,18699
17051,2021,9806,9287
17053,2021,6213,5926
17055,2021,15736,14668
17057,2021,14504,13661
17059,2021,1961,1838
17061,2021,5915,5622
17063,2021,25188,23848
17065,2021,4241,4041
17067,2021,8053,7698
17069,2021,1359,1263
17071,2021,3547,3402
17073,2021,23663,22472
17075,2021,12950,12318
17077,2021,27165,25639
17079,2021,4740,4534
17081,2021,16548,15494
17083,2021,10607,10135
17085,2021,10565,10086
17087,2021,4102,3848
17089,2021,260478,244824
17091,2021,52437,48936
17093,2021,69729,66423
17095,2021,20522,19155
17097,2021,364965,345268
17099,2021,52728,49520
17101,2021,5529,5165
17103,2021,16913,16124
17105,2021,15463,14676
17107,2021,11860,11272
17109,2021,12731,12085
17111,2021,163502,155728
17113,2021,85723,81673
17115,2021,46349,42753
17117,2021,22127,21096
17119,2021,131692,125084
17121,2021,16836,15829
17123,2021,5093,4804
17125,2021,5914,5590
17127,2021,5385,5065
17129,2021,6149,5887
17131,2021,7556,7178
17133,2021,18583,17980
17135,2021,11307,10673
17137,2021,15732,14925
17139,2021,7376,7104
17141,2021,23700,22295
17143,2021,82746,76726
17145,2021,7959,7471
17147,2021,8501,8144
17149,2021,6812,6524
17151,2021,1681,1599
17153,2021,1696,1534
17155,2021,2970,2818
17157,2021,13701,13087
17159,2021,7062,6745
17161,2021,67732,63864
17163,2021,124544,116837
17165,2021,9295,8661
17167,2021,97863,92314
17169,2021,3160,3027
17171,2021,2306,2185
17173,2021,10164,9715
17175,2021,2364,2232
17177,2021,20829,19649
17179,2021,61425,58277
17181,2021,7135,6717
17183,2021,31572,29444
17185,2021,5494,5229
17187,2021,7806,7428
17189,2021,9600,9299
17191,2021,6796,6460
17193,2021,5966,5664
17195,2021,27350,25986
17197,2021,355539,335156
17199,2021,31091,29315
17201,2021,133172,121739
17203,2021,18023,17281
18001,2021,16765,16358
18003,2021,184769,177280
18005,2021,42928,41573
18007,2021,4222,4096
18009,2021,4684,4493
18011,2021,37031,36169
18013,2021,7661,7386
18015,2021,9564,9245
18017,2021,17288,16593
18019,2021,61828,59645
18021,2021,11513,11062
18023,2021,16777,16266
18025,2021,4810,4615
18027,2021,16431,16007
18029,2021,25422,24587
18031,2021,14761,14293
18033,2021,22079,21415
18035,2021,51201,48944
18037,2021,22044,21460
18039,2021,115620,112377
18041,2021,8413,8002
18043,2021,41540,40264
18045,2021,7678,7435
18047,2021,11225,10887
18049,2021,9455,9107
18051,2021,19221,18690
18053,2021,31266,29974
18055,2021,13377,12863
18057,2021,189089,184488
18059,2021,41411,40235
18061,2021,20098,19506
18063,2021,92170,89609
18065,2021,21771,20983
18067,2021,34989,32606
18069,2021,18061,17464
18071,2021,23303,22529
18073,2021,15488,14888
18075,2021,8760,8499
18077,2021,14910,14389
18079,2021,13391,12849
18081,2021,84300,81882
18083,2021,18099,17529
18085,2021,40517,39278
18087,2021,20460,20012
18089,2021,225113,210391
18091,2021,46656,44118
18093,2021,20743,19945
18095,2021,58894,56223
18097,2021,498953,474680
18099,2021,22523,21860
18101,2021,5406,5253
18103,2021,14741,14020
18105,2021,68591,66353
18107,2021,18468,17933
18109,2021,36300,35132
18111,2021,6580,6310
18113,2021,22010,21221
18115,2021,3141,3053
18117,2021,8180,7792
18119,2021,9089,8728
18121,2021,6940,6717
18123,2021,8827,8524
18125,2021,5813,5589
18127,2021,83921,80389
18129,2021,12872,12499
18131,2021,6296,6092
18133,2021,16401,15845
18135,2021,11753,11365
18137,2021,13534,13115
18139,2021,8781,8511
18141,2021,131347,125288
18143,2021,10422,9972
18145,2021,23093,22324
18147,2021,10455,10136
18149,2021,9567,9117
18151,2021,20042,19483
18153,2021,7869,7535
18155,2021,4684,4508
18157,2021,93872,90443
18159,2021,8993,8694
18161,2021,3492,3401
18163,2021,91878,88204
18165,2021,6511,6221
18167,2021,45673,43521
18169,2021,14426,13956
18171,2021,3992,3878
18173,2021,31989,31066
18175,2021,13570,13102
18177,2021,29614,28447
18179,2021,13890,13493
18181,2021,13148,12760
18183,2021,17304,16789
19001,2021,4300,4177
19003,2021,2044,1989
19005,2021,7049,6756
19007,2021,5972,5739
19009,2021,3051,2963
19011,2021,12933,12410
19013,2021,67169,64359
19015,2021,14612,14148
19017,2021,13795,13388
19019,2021,11212,10832
19021,2021,11573,11235
19023,2021,7884,7614
19025,2021,4084,3937
19027,2021,10587,10288
19029,2021,6776,6548
19031,2021,10382,10025
19033,2021,22536,21651
19035,2021,6142,5952
19037,2021,6395,6186
19039,2021,4909,4718
19041,2021,8502,8217
19043,2021,9642,9193
19045,2021,21947,20886
19047,2021,7808,7438
19049,2021,52067,50687
19051,2021,4184,4056
19053,2021,4286,4154
19055,2021,10422,10105
19057,2021,18440,17380
19059,2021,10190,9825
19061,2021,55164,52947
19063,2021,4932,4749
19065,2021,10191,9754
19067,2021,8232,7909
19069,2021,5644,5452
19071,2021,3733,3634
19073,2021,5347,5179
19075,2021,6337,6125
19077,2021,5505,5292
19079,2021,6819,6555
19081,2021,5734,5535
19083,2021,7809,7512
19085,2021,7046,6795
19087,2021,9498,9134
19089,2021,5134,4954
19091,2021,4956,4799
19093,2021,3978,3863
19095,2021,9954,9608
19097,2021,10614,10132
19099,2021,19194,18437
19101,2021,9954,9578
19103,2021,84706,81824
19105,2021,10250,9834
19107,2021,5197,4988
19109,2021,8160,7917
19111,2021,15299,14471
19113,2021,119547,114116
19115,2021,5881,5650
19117,2021,4607,4475
19119,2021,6972,6825
19121,2021,8510,8160
19123,2021,12010,11605
19125,2021,18571,18038
19127,2021,17332,16321
19129,2021,7013,6789
19131,2021,5828,5667
19133,2021,4418,4242
19135,2021,3955,3806
19137,2021,4884,4700
19139,2021,20853,19957
19141,2021,8105,7881
19143,2021,3532,3454
19145,2021,6317,6080
19147,2021,4518,4380
19149,2021,14494,14093
19151,2021,4225,4107
19153,2021,268498,257537
19155,2021,47134,45301
19157,2021,10006,9599
19159,2021,2395,2321
19161,2021,5218,5060
19163,2021,87108,82818
19165,2021,6362,6175
19167,2021,21896,21413
19169,2021,57416,55849
19171,2021,9137,8748
19173,2021,3109,3019
19175,2021,6057,5810
19177,2021,3643,3516
19179,2021,16911,16143
19181,2021,28386,27417
19183,2021,11496,11103
19185,2021,2828,2735
19187,2021,18555,17775
19189,2021,4978,4787
19191,2021,11400,10968
19193,2021,54915,52763
19195,2021,4010,3855
19197,2021,6668,6412
20001,2021,6486,6280
20003,2021,4632,4512
20005,2021,6771,6505
20007,2021,2302,2256
20009,2021,13328,12925
20011,2021,6493,6243
20013,2021,5133,4990
20015,2021,32514,31338
20017,2021,1377,1343
20019,2021,1463,1403
20021,2021,9894,9593
20023,2021,1294,1269
20025,2021,1131,1110
20027,2021,3782,3681
20029,2021,3893,3780
20031,2021,3972,3839
20033,2021,895,875
20035,2021,16673,16081
20037,2021,18898,18276
20039,2021,1205,1173
20041,2021,9051,8772
20043,2021,4089,3971
20045,2021,64691,62591
20047,2021,1460,1428
20049,2021,1156,1121
20051,2021,17151,16803
20053,2021,2682,2619
20055,2021,20306,19858
20057,2021,17654,17260
20059,2021,14539,14072
20061,2021,11418,10916
20063,2021,1458,1429
20065,2021,1134,1100
20067,2021,2952,2858
20069,2021,3222,3164
20071,2021,825,814
20073,2021,3032,2944
20075,2021,1629,1606
20077,2021,2762,2687
20079,2021,16948,16433
20081,2021,2228,2186
20083,2021,1033,1014
20085,2021,7269,7073
20087,2021,10379,10060
20089,2021,1235,1206
20091,2021,345165,335576
20093,2021,2040,2005
20095,2021,3276,3173
20097,2021,1229,1203
20099,2021,9423,9090
20101,2021,747,731
20103,2021,36978,35712
20105,2021,1687,1649
20107,2021,4346,4154
20109,2021,1618,1591
20111,2021,16930,16429
20113,2021,17175,16797
20115,2021,5999,5849
20117,2021,5422,5312
20119,2021,2176,2127
20121,2021,17812,17273
20123,2021,3429,3358
20125,2021,14701,14108
20127,2021,3075,3000
20129,2021,1135,1105
20131,2021,5567,5464
20133,2021,6108,5840
20135,2021,1315,1285
20137,2021,2664,2615
20139,2021,8038,7791
20141,2021,1965,1927
20143,2021,2965,2879
20145,2021,2824,2758
20147,2021,2634,2575
20149,2021,12276,11955
20151,2021,4895,4781
20153,2021,1622,1596
20155,2021,29673,28690
20157,2021,2354,2298
20159,2021,5291,5157
20161,2021,33832,32848
20163,2021,2449,2387
20165,2021,1582,1543
20167,2021,3345,3260
20169,2021,29423,28512
20171,2021,2835,2789
20173,2021,255502,243576
20175,2021,9884,9598
20177,2021,91670,88732
20179,2021,1462,1434
20181,2021,2859,2784
20183,2021,2007,1970
20185,2021,1967,1921
20187,2021,1097,1075
20189,2021,2872,2809
20191,2021,10754,10301
20193,2021,4249,4166
20195,2021,1422,1390
20197,2021,3728,3633
20199,2021,887,871
20201,2021,3068,3013
20203,2021,1176,1153
20205,2021,3820,3662
20207,2021,1525,1470
20209,2021,77820,74089
21001,2021,7172,6831
21003,2021,8787,8445
21005,2021,11746,11297
21007,2021,3398,3234
21009,2021,17720,16821
21011,2021,4592,4341
21013,2021,8084,7641
21015,2021,70755,68210
21017,2021,9560,9204
21019,2021,16989,15989
21021,2021,12513,11917
21023,2021,3733,3566
21025,2021,3207,2947
21027,2021,7939,7546
21029,2021,42250,40357
21031,2021,4888,4671
21033,2021,5875,5638
21035,2021,17358,16607
21037,2021,49751,47841
21039,2021,2243,2160
21041,2021,5337,5129
21043,2021,9506,8812
21045,2021,6686,6421
21047,2021,24372,23017
21049,2021,16881,16171
21051,2021,5108,4780
21053,2021,3908,3740
21055,2021,3770,3613
21057,2021,3263,3152
21059,2021,45723,43841
21061,2021,4601,4374
21063,2021,1861,1714
21065,2021,5049,4800
21067,2021,171431,165047
21069,2021,6007,5726
21071,2021,10664,9956
21073,2021,24673,23641
21075,2021,2058,1954
21077,2021,3960,3796
21079,2021,7539,7216
21081,2021,11511,11019
21083,2021,15707,15040
21085,2021,10377,9825
21087,2021,5097,4915
21089,2021,12803,11965
21091,2021,3801,3643
21093,2021,46527,44413
21095,2021,6367,5860
21097,2021,8667,8347
21099,2021,7586,7267
21101,2021,20505,19629
21103,2021,8050,7739
21105,2021,1709,1637
21107,2021,17868,16993
21109,2021,4029,3788
21111,2021,388934,371132
21113,2021,25952,24960
21115,2021,6548,6097
21117,2021,86198,82788
21119,2021,4229,3944
21121,2021,9827,9245
21123,2021,5731,5462
21125,2021,24718,23644
21127,2021,5286,4962
21129,2021,2001,1894
21131,2021,2502,2314
21133,2021,5959,5535
21135,2021,4609,4276
21137,2021,9166,8679
21139,2021,3574,3367
21141,2021,12149,11706
21143,2021,3079,2947
21145,2021,29219,27814
21147,2021,4782,4519
21149,2021,3972,3809
21151,2021,45866,44054
21153,2021,3168,2800
21155,2021,9181,8801
21157,2021,14274,13640
21159,2021,2314,2114
21161,2021,6672,6320
21163,2021,11535,10953
21165,2021,2289,2140
21167,2021,9815,9389
21169,2021,3911,3710
21171,2021,4590,4416
21173,2021,11452,10877
21175,2021,4238,4007
21177,2021,9719,9112
21179,2021,22884,21929
21181,2021,3279,3145
21183,2021,8946,8478
21185,2021,32688,31567
21187,2021,5069,4862
21189,2021,1048,977
21191,2021,6825,6555
21193,2021,7915,7449
21195,2021,18860,17726
21197,2021,5072,4839
21199,2021,25492,24291
21201,2021,794,762
21203,2021,6345,6042
21205,2021,9886,9392
21207,2021,6041,5725
21209,2021,29584,28552
21211,2021,25521,24584
21213,2021,8704,8354
21215,2021,10396,9972
21217,2021,12204,11745
21219,2021,5480,5290
21221,2021,5963,5673
21223,2021,3783,3608
21225,2021,5879,5628
21227,2021,63741,61144
21229,2021,6099,5873
21231,2021,7263,6908
21233,2021,5309,5086
21235,2021,13709,13049
21237,2021,2196,2071
21239,2021,14893,14413
22001,2021,23428,22228
